product_master_id,artist_id,artist_name,product_id,product_name,version_id,version_name,member_id,member_name,card_type,card_detail,release_date,visual_features,front_image_url,back_image_url
PM01309,A000000,SEVENTEEN,P_JP001,あいのちから,V_JP001_04,クリスマススペシャルBOX,A000009,MINGYU,photocard,photocard,2021/12/08,,,
PM01310,A000000,SEVENTEEN,P_JP001,あいのちから,V_JP001_04,クリスマススペシャルBOX,A000010,DK,photocard,photocard,2021/12/08,,,
PM01311,A000000,SEVENTEEN,P_JP001,あいのちから,V_JP001_04,クリスマススペシャルBOX,A000011,SEUNGKWAN,photocard,photocard,2021/12/08,,,
PM01312,A000000,SEVENTEEN,P_JP001,あいのちから,V_JP001_04,クリスマススペシャルBOX,A000012,VERNON,photocard,photocard,2021/12/08,,,
PM01313,A000000,SEVENTEEN,P_JP001,あいのちから,V_JP001_04,クリスマススペシャルBOX,A000013,DINO,photocard,photocard,2021/12/08,,,
PM01314,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000001,S.COUPS,photocard,photocard 1,2022/06/24,,,
PM01315,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000001,S.COUPS,photocard,photocard 2,2022/06/24,,,
PM01316,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000001,S.COUPS,photocard,photocard 3,2022/06/24,,,
PM01317,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000001,S.COUPS,photocard,photocard 4,2022/06/24,,,
PM01318,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000002,JEONGHAN,photocard,photocard 1,2022/06/24,,,
PM01319,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000002,JEONGHAN,photocard,photocard 2,2022/06/24,,,
PM01320,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000002,JEONGHAN,photocard,photocard 3,2022/06/24,,,
PM01321,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000002,JEONGHAN,photocard,photocard 4,2022/06/24,,,
PM01322,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000003,JOSHUA,photocard,photocard 1,2022/06/24,,,
PM01323,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000003,JOSHUA,photocard,photocard 2,2022/06/24,,,
PM01324,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000003,JOSHUA,photocard,photocard 3,2022/06/24,,,
PM01325,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000003,JOSHUA,photocard,photocard 4,2022/06/24,,,
PM01326,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000004,JUN,photocard,photocard 1,2022/06/24,,,
PM01327,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000004,JUN,photocard,photocard 2,2022/06/24,,,
PM01328,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000004,JUN,photocard,photocard 3,2022/06/24,,,
PM01329,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000004,JUN,photocard,photocard 4,2022/06/24,,,
PM01330,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000005,HOSHI,photocard,photocard 1,2022/06/24,,,
PM01331,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000005,HOSHI,photocard,photocard 2,2022/06/24,,,
PM01332,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000005,HOSHI,photocard,photocard 3,2022/06/24,,,
PM01333,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000005,HOSHI,photocard,photocard 4,2022/06/24,,,
PM01334,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000006,WONWOO,photocard,photocard 1,2022/06/24,,,
PM01335,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000006,WONWOO,photocard,photocard 2,2022/06/24,,,
PM01336,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000006,WONWOO,photocard,photocard 3,2022/06/24,,,
PM01337,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000006,WONWOO,photocard,photocard 4,2022/06/24,,,
PM01338,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000007,WOOZI,photocard,photocard 1,2022/06/24,,,
PM01339,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000007,WOOZI,photocard,photocard 2,2022/06/24,,,
PM01340,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000007,WOOZI,photocard,photocard 3,2022/06/24,,,
PM01341,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000007,WOOZI,photocard,photocard 4,2022/06/24,,,
PM01342,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000008,THE 8,photocard,photocard 1,2022/06/24,,,
PM01343,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000008,THE 8,photocard,photocard 2,2022/06/24,,,
PM01344,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000008,THE 8,photocard,photocard 3,2022/06/24,,,
PM01345,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000008,THE 8,photocard,photocard 4,2022/06/24,,,
PM01346,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000009,MINGYU,photocard,photocard 1,2022/06/24,,,
PM01347,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000009,MINGYU,photocard,photocard 2,2022/06/24,,,
PM01348,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000009,MINGYU,photocard,photocard 3,2022/06/24,,,
PM01349,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000009,MINGYU,photocard,photocard 4,2022/06/24,,,
PM01350,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000010,DK,photocard,photocard 1,2022/06/24,,,
PM01351,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000010,DK,photocard,photocard 2,2022/06/24,,,
PM01352,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000010,DK,photocard,photocard 3,2022/06/24,,,
PM01353,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000010,DK,photocard,photocard 4,2022/06/24,,,
PM01354,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000011,SEUNGKWAN,photocard,photocard 1,2022/06/24,,,
PM01355,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000011,SEUNGKWAN,photocard,photocard 2,2022/06/24,,,
PM01356,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000011,SEUNGKWAN,photocard,photocard 3,2022/06/24,,,
PM01357,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000011,SEUNGKWAN,photocard,photocard 4,2022/06/24,,,
PM01358,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000012,VERNON,photocard,photocard 1,2022/06/24,,,
PM01359,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000012,VERNON,photocard,photocard 2,2022/06/24,,,
PM01360,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000012,VERNON,photocard,photocard 3,2022/06/24,,,
PM01361,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000012,VERNON,photocard,photocard 4,2022/06/24,,,
PM01362,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000013,DINO,photocard,photocard 1,2022/06/24,,,
PM01363,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000013,DINO,photocard,photocard 2,2022/06/24,,,
PM01364,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000013,DINO,photocard,photocard 3,2022/06/24,,,
PM01365,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_01,control,A000013,DINO,photocard,photocard 4,2022/06/24,,,
PM01366,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000001,S.COUPS,photocard,photocard 1,2022/06/24,,,
PM01367,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000001,S.COUPS,photocard,photocard 2,2022/06/24,,,
PM01368,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000001,S.COUPS,photocard,photocard 3,2022/06/24,,,
PM01369,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000001,S.COUPS,photocard,photocard 4,2022/06/24,,,
PM01370,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000002,JEONGHAN,photocard,photocard 1,2022/06/24,,,
PM01371,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000002,JEONGHAN,photocard,photocard 2,2022/06/24,,,
PM01372,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000002,JEONGHAN,photocard,photocard 3,2022/06/24,,,
PM01373,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000002,JEONGHAN,photocard,photocard 4,2022/06/24,,,
PM01374,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000003,JOSHUA,photocard,photocard 1,2022/06/24,,,
PM01375,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000003,JOSHUA,photocard,photocard 2,2022/06/24,,,
PM01376,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000003,JOSHUA,photocard,photocard 3,2022/06/24,,,
PM01377,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000003,JOSHUA,photocard,photocard 4,2022/06/24,,,
PM01378,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000004,JUN,photocard,photocard 1,2022/06/24,,,
PM01379,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000004,JUN,photocard,photocard 2,2022/06/24,,,
PM01380,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000004,JUN,photocard,photocard 3,2022/06/24,,,
PM01381,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000004,JUN,photocard,photocard 4,2022/06/24,,,
PM01382,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000005,HOSHI,photocard,photocard 1,2022/06/24,,,
PM01383,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000005,HOSHI,photocard,photocard 2,2022/06/24,,,
PM01384,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000005,HOSHI,photocard,photocard 3,2022/06/24,,,
PM01385,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000005,HOSHI,photocard,photocard 4,2022/06/24,,,
PM01386,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000006,WONWOO,photocard,photocard 1,2022/06/24,,,
PM01387,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000006,WONWOO,photocard,photocard 2,2022/06/24,,,
PM01388,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000006,WONWOO,photocard,photocard 3,2022/06/24,,,
PM01389,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000006,WONWOO,photocard,photocard 4,2022/06/24,,,
PM01390,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000007,WOOZI,photocard,photocard 1,2022/06/24,,,
PM01391,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000007,WOOZI,photocard,photocard 2,2022/06/24,,,
PM01392,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000007,WOOZI,photocard,photocard 3,2022/06/24,,,
PM01393,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000007,WOOZI,photocard,photocard 4,2022/06/24,,,
PM01394,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000008,THE 8,photocard,photocard 1,2022/06/24,,,
PM01395,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000008,THE 8,photocard,photocard 2,2022/06/24,,,
PM01396,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000008,THE 8,photocard,photocard 3,2022/06/24,,,
PM01397,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000008,THE 8,photocard,photocard 4,2022/06/24,,,
PM01398,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000009,MINGYU,photocard,photocard 1,2022/06/24,,,
PM01399,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000009,MINGYU,photocard,photocard 2,2022/06/24,,,
PM01400,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000009,MINGYU,photocard,photocard 3,2022/06/24,,,
PM01401,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000009,MINGYU,photocard,photocard 4,2022/06/24,,,
PM01402,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000010,DK,photocard,photocard 1,2022/06/24,,,
PM01403,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000010,DK,photocard,photocard 2,2022/06/24,,,
PM01404,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000010,DK,photocard,photocard 3,2022/06/24,,,
PM01405,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000010,DK,photocard,photocard 4,2022/06/24,,,
PM01406,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000011,SEUNGKWAN,photocard,photocard 1,2022/06/24,,,
PM01407,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000011,SEUNGKWAN,photocard,photocard 2,2022/06/24,,,
PM01408,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000011,SEUNGKWAN,photocard,photocard 3,2022/06/24,,,
PM01409,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000011,SEUNGKWAN,photocard,photocard 4,2022/06/24,,,
PM01410,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000012,VERNON,photocard,photocard 1,2022/06/24,,,
PM01411,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000012,VERNON,photocard,photocard 2,2022/06/24,,,
PM01412,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000012,VERNON,photocard,photocard 3,2022/06/24,,,
PM01413,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000012,VERNON,photocard,photocard 4,2022/06/24,,,
PM01414,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000013,DINO,photocard,photocard 1,2022/06/24,,,
PM01415,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000013,DINO,photocard,photocard 2,2022/06/24,,,
PM01416,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000013,DINO,photocard,photocard 3,2022/06/24,,,
PM01417,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_02,shadow,A000013,DINO,photocard,photocard 4,2022/06/24,,,
PM01418,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000001,S.COUPS,photocard,photocard 1,2022/06/24,,,
PM01419,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000001,S.COUPS,photocard,photocard 2,2022/06/24,,,
PM01420,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000001,S.COUPS,photocard,photocard 3,2022/06/24,,,
PM01421,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000001,S.COUPS,photocard,photocard 4,2022/06/24,,,
PM01422,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000002,JEONGHAN,photocard,photocard 1,2022/06/24,,,
PM01423,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000002,JEONGHAN,photocard,photocard 2,2022/06/24,,,
PM01424,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000002,JEONGHAN,photocard,photocard 3,2022/06/24,,,
PM01425,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000002,JEONGHAN,photocard,photocard 4,2022/06/24,,,
PM01426,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000003,JOSHUA,photocard,photocard 1,2022/06/24,,,
PM01427,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000003,JOSHUA,photocard,photocard 2,2022/06/24,,,
PM01428,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000003,JOSHUA,photocard,photocard 3,2022/06/24,,,
PM01429,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000003,JOSHUA,photocard,photocard 4,2022/06/24,,,
PM01430,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000004,JUN,photocard,photocard 1,2022/06/24,,,
PM01431,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000004,JUN,photocard,photocard 2,2022/06/24,,,
PM01432,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000004,JUN,photocard,photocard 3,2022/06/24,,,
PM01433,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000004,JUN,photocard,photocard 4,2022/06/24,,,
PM01434,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000005,HOSHI,photocard,photocard 1,2022/06/24,,,
PM01435,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000005,HOSHI,photocard,photocard 2,2022/06/24,,,
PM01436,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000005,HOSHI,photocard,photocard 3,2022/06/24,,,
PM01437,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000005,HOSHI,photocard,photocard 4,2022/06/24,,,
PM01438,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000006,WONWOO,photocard,photocard 1,2022/06/24,,,
PM01439,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000006,WONWOO,photocard,photocard 2,2022/06/24,,,
PM01440,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000006,WONWOO,photocard,photocard 3,2022/06/24,,,
PM01441,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000006,WONWOO,photocard,photocard 4,2022/06/24,,,
PM01442,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000007,WOOZI,photocard,photocard 1,2022/06/24,,,
PM01443,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000007,WOOZI,photocard,photocard 2,2022/06/24,,,
PM01444,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000007,WOOZI,photocard,photocard 3,2022/06/24,,,
PM01445,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000007,WOOZI,photocard,photocard 4,2022/06/24,,,
PM01446,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000008,THE 8,photocard,photocard 1,2022/06/24,,,
PM01447,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000008,THE 8,photocard,photocard 2,2022/06/24,,,
PM01448,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000008,THE 8,photocard,photocard 3,2022/06/24,,,
PM01449,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000008,THE 8,photocard,photocard 4,2022/06/24,,,
PM01450,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000009,MINGYU,photocard,photocard 1,2022/06/24,,,
PM01451,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000009,MINGYU,photocard,photocard 2,2022/06/24,,,
PM01452,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000009,MINGYU,photocard,photocard 3,2022/06/24,,,
PM01453,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000009,MINGYU,photocard,photocard 4,2022/06/24,,,
PM01454,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000010,DK,photocard,photocard 1,2022/06/24,,,
PM01455,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000010,DK,photocard,photocard 2,2022/06/24,,,
PM01456,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000010,DK,photocard,photocard 3,2022/06/24,,,
PM01457,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000010,DK,photocard,photocard 4,2022/06/24,,,
PM01458,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000011,SEUNGKWAN,photocard,photocard 1,2022/06/24,,,
PM01459,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000011,SEUNGKWAN,photocard,photocard 2,2022/06/24,,,
PM01460,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000011,SEUNGKWAN,photocard,photocard 3,2022/06/24,,,
PM01461,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000011,SEUNGKWAN,photocard,photocard 4,2022/06/24,,,
PM01462,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000012,VERNON,photocard,photocard 1,2022/06/24,,,
PM01463,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000012,VERNON,photocard,photocard 2,2022/06/24,,,
PM01464,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000012,VERNON,photocard,photocard 3,2022/06/24,,,
PM01465,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000012,VERNON,photocard,photocard 4,2022/06/24,,,
PM01466,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000013,DINO,photocard,photocard 1,2022/06/24,,,
PM01467,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000013,DINO,photocard,photocard 2,2022/06/24,,,
PM01468,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000013,DINO,photocard,photocard 3,2022/06/24,,,
PM01469,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_03,ray,A000013,DINO,photocard,photocard 4,2022/06/24,,,
PM01470,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000001,S.COUPS,photocard,photocard 1,2022/06/24,,,
PM01471,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000001,S.COUPS,photocard,photocard 2,2022/06/24,,,
PM01472,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000001,S.COUPS,photocard,photocard 3,2022/06/24,,,
PM01473,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000001,S.COUPS,photocard,photocard 4,2022/06/24,,,
PM01474,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000002,JEONGHAN,photocard,photocard 1,2022/06/24,,,
PM01475,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000002,JEONGHAN,photocard,photocard 2,2022/06/24,,,
PM01476,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000002,JEONGHAN,photocard,photocard 3,2022/06/24,,,
PM01477,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000002,JEONGHAN,photocard,photocard 4,2022/06/24,,,
PM01478,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000003,JOSHUA,photocard,photocard 1,2022/06/24,,,
PM01479,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000003,JOSHUA,photocard,photocard 2,2022/06/24,,,
PM01480,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000003,JOSHUA,photocard,photocard 3,2022/06/24,,,
PM01481,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000003,JOSHUA,photocard,photocard 4,2022/06/24,,,
PM01482,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000004,JUN,photocard,photocard 1,2022/06/24,,,
PM01483,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000004,JUN,photocard,photocard 2,2022/06/24,,,
PM01484,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000004,JUN,photocard,photocard 3,2022/06/24,,,
PM01485,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000004,JUN,photocard,photocard 4,2022/06/24,,,
PM01486,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000005,HOSHI,photocard,photocard 1,2022/06/24,,,
PM01487,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000005,HOSHI,photocard,photocard 2,2022/06/24,,,
PM01488,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000005,HOSHI,photocard,photocard 3,2022/06/24,,,
PM01489,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000005,HOSHI,photocard,photocard 4,2022/06/24,,,
PM01490,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000006,WONWOO,photocard,photocard 1,2022/06/24,,,
PM01491,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000006,WONWOO,photocard,photocard 2,2022/06/24,,,
PM01492,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000006,WONWOO,photocard,photocard 3,2022/06/24,,,
PM01493,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000006,WONWOO,photocard,photocard 4,2022/06/24,,,
PM01494,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000007,WOOZI,photocard,photocard 1,2022/06/24,,,
PM01495,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000007,WOOZI,photocard,photocard 2,2022/06/24,,,
PM01496,A000000,SEVENTEEN,P_KR019,FACE THE SUN,V_KR019_04,path,A000007,WOOZI,photocard,photocard 3,2022/06/24,,,
